17:36:23,-30032.2250,11.4779,-30021.8753,240081.4844,233.3109,-30027.7500,11.7622,-30020.2838,239936.3438,233.3529,-30027.3000,11.8508,-30019.0340,239822.4844,233.3697,-30026.9000,12.8306,-30024.9064,240358.3750,233.2502,-31342.4650,11.3123,-31338.4700,470866.6250,222.3336,-31342.8150,12.8950,-31333.9125,469336.8438,222.4354,-31343.1550,10.9737,-31335.9965,470035.1250,222.1681,-31341.9600,13.1523,-31336.3608,470157.4063,222.1640,
17:36:26,-30030.9250,12.4161,-30020.5752,239962.9063,233.3192,-30028.1250,12.5594,-30020.6588,239970.5313,233.3505,-30033.2850,11.6457,-30025.0198,240368.7500,233.3315,-30022.7000,12.8113,-30020.7054,239974.7813,233.2771,-31340.5700,12.4083,-31336.5747,470229.2500,222.3548,-31346.2350,10.9329,-31337.3327,470483.9375,222.3972,-31345.4200,10.7275,-31338.2617,470796.4688,222.1427,-31339.8650,11.1908,-31334.2655,469454.9688,222.1876,
17:36:28,-30030.4500,13.4821,-30020.1002,239919.6094,233.3222,-30029.1200,11.1813,-30021.6540,240061.2813,233.3442,-30031.6300,11.5259,-30023.3646,240217.4531,233.3421,-30020.3700,10.9706,-30018.3749,239762.4844,233.2919,-31340.3400,11.0537,-31336.3447,470152.0000,222.3573,-31345.1750,13.3445,-31336.2726,470127.8125,222.4090,-31345.4300,13.0482,-31338.2717,470799.8438,222.1425,-31344.7000,11.8961,-31339.1011,471079.2188,222.1332,
17:36:30,-30032.6950,12.4796,-30022.3454,240124.3906,233.3079,-30028.2100,12.6942,-30020.7438,239978.2813,233.3500,-30030.5200,10.7395,-30022.2545,240116.0938,233.3492,-30025.5500,12.8910,-30023.5560,240234.9375,233.2588,-31342.4050,12.2573,-31338.4100,470846.4063,222.3342,-31342.8800,11.3273,-31333.9775,469358.5938,222.4347,-31344.1200,11.1231,-31336.9616,470359.2188,222.1573,-31343.9950,10.8245,-31338.3960,470841.6875,222.1411,
17:36:32,-30029.1950,12.1604,-30018.8451,239805.2813,233.3303,-30028.8150,12.3007,-30021.3489,240033.4531,233.3461,-30030.5750,12.4861,-30022.3095,240121.1094,233.3488,-30025.3600,12.3309,-30023.3660,240217.5781,233.2601,-31340.5800,11.2836,-31336.5847,470232.5938,222.3547,-31344.6850,12.0579,-31335.7826,469963.3750,222.4145,-31344.3250,12.2696,-31337.1666,470428.0938,222.1550,-31344.7300,11.4360,-31339.1311,471089.3125,222.1329,
17:36:34,-30031.6700,12.3903,-30021.3203,240030.8438,233.3144,-30028.2800,11.9042,-30020.8139,239984.6719,233.3495,-30028.2100,12.1757,-30019.9442,239905.3906,233.3639,-30021.5600,12.2157,-30019.5651,239870.8594,233.2843,-31340.9450,11.7632,-31336.9498,470355.2500,222.3506,-31347.1700,11.4844,-31338.2677,470798.5000,222.3867,-31347.2700,11.9255,-31340.1119,471420.1250,222.1218,-31341.6700,12.1383,-31336.0707,470060.0313,222.1673,
17:36:36,-30029.5250,11.9991,-30019.1751,239835.3438,233.3281,-30026.3650,12.1656,-30018.8986,239810.1563,233.3618,-30030.9700,12.5822,-30022.7045,240157.1719,233.3463,-30020.5300,13.6031,-30018.5349,239777.0469,233.2909,-31341.3750,13.0409,-31337.3799,470499.8125,222.3458,-31348.6950,11.7294,-31339.7928,471312.4375,222.3697,-31344.6300,11.0259,-31337.4716,470530.6563,222.1515,-31342.9850,11.4253,-31337.3859,470501.8125,222.1525,
17:36:38,-30031.6550,12.6601,-30021.3053,240029.4844,233.3145,-30027.5050,12.2401,-30020.0388,239914.0156,233.3545,-30033.1500,14.2355,-30024.8848,240356.4063,233.3324,-30022.1700,11.7247,-30020.1753,239926.4531,233.2804,-31342.2650,12.1591,-31338.2700,470799.2813,222.3358,-31345.8300,11.2777,-31336.9277,470347.8125,222.4017,-31345.5950,11.9845,-31338.4367,470855.4063,222.1407,-31343.9600,12.0938,-31338.3610,470829.9063,222.1415,
17:36:40,-30029.2600,12.6078,-30018.9101,239811.2031,233.3298,-30029.3800,11.8430,-30021.9140,240085.0156,233.3425,-30031.3050,13.5718,-30023.0396,240187.7656,233.3442,-30022.1650,13.4107,-30020.1703,239926.0000,233.2805,-31343.0500,11.9239,-31339.0551,471063.7188,222.3270,-31345.8700,10.4277,-31336.9677,470361.2500,222.4013,-31343.7450,11.7943,-31336.5865,470233.2188,222.1615,-31344.3600,12.3187,-31338.7611,470964.6250,222.1370,
17:36:42,-30033.8150,13.0056,-30023.4655,240226.6719,233.3007,-30028.1700,10.5374,-30020.7038,239974.6406,233.3502,-30030.5950,12.3639,-30022.3295,240122.9375,233.3487,-30021.9800,13.1202,-30019.9852,239909.1406,233.2817,-31343.5650,12.1443,-31339.5702,471237.3750,222.3213,-31347.6050,10.8447,-31338.7028,470945.0000,222.3819,-31342.6650,11.4980,-31335.5064,469870.7500,222.1737,-31343.5600,12.0542,-31337.9610,470695.2500,222.1460,
17:36:44,-30031.6050,12.3157,-30021.2553,240024.9219,233.3149,-30030.5850,10.7854,-30023.1191,240195.0313,233.3348,-30028.4650,13.0699,-30020.1992,239928.6406,233.3623,-30020.6950,10.2630,-30018.6999,239792.0625,233.2899,-31342.1650,11.2829,-31338.1700,470765.5938,222.3369,-31344.9650,11.3130,-31336.0626,470057.3125,222.4114,-31344.0400,12.1473,-31336.8816,470332.3125,222.1582,-31342.2800,12.0206,-31336.6808,470264.8750,222.1604,
17:36:46,-30029.7200,13.1034,-30019.3701,239853.0938,233.3269,-30026.5300,13.0722,-30019.0637,239825.1875,233.3607,-30028.6600,11.2493,-30020.3942,239946.4063,233.3611,-30020.3350,11.7205,-30018.3398,239759.2969,233.2922,-31340.2950,13.7424,-31336.2997,470136.9063,222.3578,-31346.6750,11.2848,-31337.7727,470631.9063,222.3923,-31346.9100,12.8627,-31339.7518,471298.6250,222.1259,-31342.7350,12.6759,-31337.1359,470417.7813,222.1553,
17:36:48,-30031.8250,12.2804,-30021.4753,240044.9844,233.3135,-30026.7500,11.3659,-30019.2837,239845.2188,233.3593,-30027.4950,11.6438,-30019.2291,239840.2500,233.3685,-30021.9900,12.0339,-30019.9952,239910.0469,233.2816,-31339.0800,11.3507,-31335.0845,469729.2813,222.3714,-31345.7250,11.3814,-31336.8227,470312.5313,222.4029,-31345.9750,12.1310,-31338.8168,470983.4063,222.1364,-31343.5650,11.6609,-31337.9660,470696.9375,222.1460,
17:36:50,-30034.1000,13.6223,-30023.7505,240252.7031,233.2989,-30027.5550,14.3624,-30020.0888,239918.5625,233.3542,-30026.9300,11.5643,-30018.6640,239788.7969,233.3721,-30024.9650,11.3130,-30022.9709,240181.5000,233.2626,-31340.3500,11.2007,-31336.3547,470155.3750,222.3572,-31346.0100,12.8712,-31337.1077,470408.3125,222.3997,-31343.7250,11.8944,-31336.5665,470226.5000,222.1617,-31341.1300,12.2660,-31335.5307,469878.8750,222.1734,
17:36:52,-30029.1100,11.4443,-30018.7601,239797.5469,233.3308,-30028.0750,12.8528,-30020.6088,239965.9688,233.3508,-30029.9600,12.6029,-30021.6944,240064.9688,233.3528,-30023.2300,10.5947,-30021.2355,240023.1094,233.2737,-31341.4350,11.0146,-31337.4399,470519.9688,222.3451,-31345.9600,11.9323,-31337.0577,470391.5000,222.4003,-31344.5450,12.6911,-31337.3866,470502.0625,222.1525,-31343.8200,13.0610,-31338.2210,470782.7813,222.1431,
17:36:54,-30029.8100,12.1962,-30019.4601,239861.2969,233.3263,-30026.5300,11.7909,-30019.0637,239825.1875,233.3607,-30028.6650,12.8819,-30020.3992,239946.8594,233.3610,-30018.9600,12.8805,-30016.9645,239634.1719,233.3009,-31338.4600,12.8038,-31334.4644,469521.5625,222.3783,-31345.6500,10.9272,-31336.7476,470287.3438,222.4037,-31345.3250,10.2039,-31338.1667,470764.5000,222.1437,-31341.7800,12.2766,-31336.1807,470096.9688,222.1661,
17:36:56,-30032.3050,12.9348,-30021.9554,240088.7813,233.3104,-30026.7450,11.1994,-30019.2787,239844.7656,233.3593,-30029.1950,10.8677,-30020.9293,239995.1875,233.3576,-30022.8350,12.4274,-30020.8404,239987.0938,233.2762,-31342.3000,13.0903,-31338.3050,470811.0625,222.3354,-31343.7100,11.9170,-31334.8075,469636.5000,222.4254,-31346.9300,12.0762,-31339.7719,471305.3750,222.1256,-31341.0350,12.0603,-31335.4356,469847.0000,222.1745,
17:36:58,-30029.7850,12.6757,-30019.4351,239859.0156,233.3265,-30026.6000,11.9811,-30019.1337,239831.5625,233.3603,-30031.9650,10.4089,-30023.6997,240248.0625,233.3399,-30019.9150,10.8946,-30017.9197,239721.0625,233.2948,-31341.0600,10.6727,-31337.0648,470393.9063,222.3493,-31345.7000,11.4966,-31336.7977,470304.1250,222.4032,-31342.8550,11.8696,-31335.6965,469934.4688,222.1715,-31344.3250,11.5684,-31338.7260,470952.8438,222.1374,
17:37:00,-30035.0800,12.3636,-30024.7306,240342.2969,233.2926,-30029.0300,12.5414,-30021.5639,240053.0781,233.3447,-30029.6650,11.7218,-30021.3994,240038.0625,233.3546,-30022.0050,12.3778,-30020.0102,239911.4063,233.2815,-31340.2950,12.4391,-31336.2997,470136.9063,222.3578,-31343.5550,12.4806,-31334.6525,469584.5625,222.4271,-31344.9250,10.9411,-31337.7667,470629.8750,222.1482,-31341.2900,11.4297,-31335.6907,469932.5313,222.1716,
